22;JOSHUA REDMAN, BRAD MEHLDAU, CHRISTIAN McBRIDE, BRIAN BLADE
7;MyGrain
20;fantomes
32;Gastr Del Sol
18;Noname feat. Raury & Cam O’bi
27;L’impératrice
22;The Robert Glasper Trio
20;Cake
21;The Oscar Peterson Trio With Milt Jackson
43;Nujabes feat. Shing02
20;Glass Beach
18;Kanye West feat. Jay Z & J. Ivy
20;cap’n jazz
18;The Notorious B.I.G.
20;Idles
10;Gorillaz feat. Peter Hook & Georgia
42;Ebo Taylor & Uhuru-Yenzu
39;Frost*
47;Eddy Arnold
11;Charli XCX feat. Lizzo
31;Echo & the Bunnymen
10;The Avalanches Feat. Cola Boyy & Mick Jones
31;Squid feat. Martha Skye Murphy
20;Real Estate feat. Sylvan Esso
42;Grover Washington, Jr.
17;W.A.S.P.
20;Why?
31;Devo
47;The Flamingos
20;R.E.M.
11;Charli XCX & Troye Sivan
20;American Football ft. Elizabeth Powell
36;Janelle Monáe feat. Zoe Kravitz
11;Carly Rae Jepsen feat. Electric Guest
11;M.I.A.
47;The Melodians
20;Dinosaur Jr.
11;Charli XCX & Christine and the Queens
